State,Pin Code,Sub District,seller_type,layout_type,furnish_type,floors,bathrooms,bedroom,Waterfront_View,Condition of the House,car_parking,grade,area_basement,living_area,price
West Bengal,743439,Hingalganj,1,1,2,1,3,2,0,2,0,8,0,920,20000
West Bengal,743439,Hingalganj,1,1,1,2,3,2,0,2,0,9,0,1064,20000
West Bengal,743439,Hingalganj,1,1,1,1,3,2,0,1,0,9,0,1150,21000
West Bengal,743439,Hingalganj,1,1,1,2,3,2,0,1,0,7,1080,1200,12500
West Bengal,743439,Hingalganj,1,1,0,1,2,1,0,3,0,6,600,600,8000
West Bengal,743439,Hingalganj,1,1,1,1,1,3,0,1,0,7,0,1500,20000
West Bengal,743439,Hingalganj,1,1,1,2,1,1,0,1,0,6,0,700,9500
West Bengal,743439,Hingalganj,1,1,2,2,2,2,0,1,0,8,420,1200,11000
West Bengal,743439,Hingalganj,1,1,1,1,2,2,0,1,0,7,470,800,16000
West Bengal,743439,Hingalganj,1,1,1,2,3,2,0,1,0,7,0,1050,26000
West Bengal,743439,Hingalganj,1,1,1,1,1,2,0,1,0,6,0,1055,21000
West Bengal,743439,Hingalganj,1,1,1,2,3,3,0,1,0,7,0,1200,20000
West Bengal,743439,Hingalganj,0,1,1,2,2,1,0,1,0,8,0,600,12500
West Bengal,743439,Hingalganj,0,1,1,1,2,2,0,1,0,7,0,1200,27500
West Bengal,743144,Ichapur,0,1,1,1,3,2,0,1,0,8,1500,1200,29000
West Bengal,743144,Ichapur,0,1,1,1,2,2,0,3,0,7,0,1100,21000
West Bengal,743125,Jagatdal,0,1,1,2,3,2,0,2,0,9,0,1200,28000
West Bengal,743125,Jagatdal,0,1,1,2,1,2,0,2,0,7,0,780,16400
West Bengal,743125,Jagatdal,0,1,1,1,1,2,0,2,0,7,0,1200,21000
West Bengal,743125,Jagatdal,0,1,1,1,2,2,0,1,0,8,0,1200,28000
West Bengal,743125,Jagatdal,0,1,1,1,1,3,0,1,0,7,0,3200,80000
West Bengal,743125,Jagatdal,0,1,1,2,4,2,0,2,0,9,940,1100,19000
West Bengal,700055,Jessore Road,0,1,1,1,2,1,0,1,0,8,0,605,12000
West Bengal,700055,Jessore Road,0,1,1,1,1,1,0,1,0,6,0,630,13000
West Bengal,700055,Jessore Road,0,1,1,3,4,1,0,1,0,9,0,613,12500
West Bengal,700055,Jessore Road,0,1,1,2,2,1,0,1,0,7,0,400,9000
West Bengal,700055,Jessore Road,1,1,1,1,2,2,0,1,0,6,620,600,8000
West Bengal,700055,Jessore Road,1,1,1,1,2,1,0,1,0,6,620,600,5700
West Bengal,700055,Jessore Road,0,1,1,2,3,1,0,2,0,7,0,550,8500
West Bengal,743425,Minakhan,0,1,1,1,2,3,0,1,0,7,760,1100,25000
West Bengal,743425,Minakhan,1,1,1,1,3,1,0,1,0,9,930,230,5500
West Bengal,743425,Minakhan,0,1,1,1,2,2,0,1,0,7,680,1100,21000
West Bengal,743425,Minakhan,0,1,1,1,1,2,0,1,0,6,0,1304,25000
West Bengal,743425,Minakhan,0,1,1,1,2,3,0,1,0,6,0,1718,35000
West Bengal,743425,Minakhan,0,1,1,2,3,2,0,2,0,7,0,1150,28000
West Bengal,743425,Minakhan,0,1,1,1,2,2,0,2,0,7,0,1250,15000
West Bengal,743425,Minakhan,1,1,2,2,2,1,1,1,0,7,0,500,18000
West Bengal,743425,Minakhan,1,1,0,2,3,2,0,1,0,10,400,1200,7500
West Bengal,743425,Minakhan,1,1,1,3,4,2,0,2,1,11,1650,1200,14000
West Bengal,743425,Minakhan,1,1,0,2,2,2,0,2,0,8,380,700,15000
West Bengal,743425,Minakhan,1,1,1,2,3,2,0,1,0,7,1140,1115,19000
West Bengal,743425,Minakhan,1,1,1,2,2,3,0,2,0,7,0,1530,24000
West Bengal,743425,Minakhan,1,1,1,2,3,3,0,1,0,7,0,1500,19000
West Bengal,743425,Minakhan,1,1,1,1,2,3,0,2,0,7,0,1630,26000
West Bengal,743425,Minakhan,1,1,2,1,1,2,0,2,0,7,0,927,10000
West Bengal,743425,Minakhan,1,1,1,2,2,1,0,1,0,7,0,600,5500
West Bengal,743425,Minakhan,1,1,1,2,2,2,0,1,0,6,0,940,13500
West Bengal,743425,Minakhan,1,0,0,1,2,1,0,3,0,8,660,400,3500
West Bengal,743425,Minakhan,1,1,1,1,2,2,0,1,0,7,0,1100,22000
West Bengal,743425,Minakhan,1,1,1,2,3,2,0,1,0,9,1080,850,12000
West Bengal,743425,Minakhan,1,1,1,2,3,2,0,1,0,10,0,1100,22000
West Bengal,743425,Minakhan,1,1,0,2,3,1,0,3,0,11,0,400,6000
West Bengal,743425,Minakhan,1,1,2,3,2,2,0,1,0,8,0,950,20000
West Bengal,743425,Minakhan,1,1,1,1,3,2,0,3,0,7,0,1100,17000
West Bengal,743425,Minakhan,1,1,1,1,2,2,0,1,0,7,950,1300,8500
West Bengal,743425,Minakhan,1,1,1,1,1,3,0,1,0,6,0,1520,26000
West Bengal,743425,Minakhan,1,1,1,2,3,1,0,1,0,11,0,1200,7000
West Bengal,743425,Minakhan,1,1,1,1,3,1,0,2,0,8,1530,650,12000
West Bengal,743425,Minakhan,1,1,0,2,4,1,0,2,0,10,0,600,12000
West Bengal,743425,Minakhan,1,1,2,1,2,3,0,2,0,8,530,1500,30000
West Bengal,743425,Minakhan,1,1,1,2,3,2,1,1,0,8,0,1000,17000
West Bengal,743425,Minakhan,1,1,1,1,3,2,0,3,0,7,730,1000,16000
West Bengal,743425,Minakhan,1,1,2,2,4,2,0,1,1,12,0,1200,9000
West Bengal,743425,Minakhan,1,1,1,2,4,2,0,1,0,7,500,1100,24000
West Bengal,743425,Minakhan,1,1,1,2,4,1,0,1,0,10,1320,600,7000
West Bengal,743425,Minakhan,1,1,1,2,2,1,0,3,0,8,0,700,14000
West Bengal,743425,Minakhan,1,1,1,2,3,1,0,3,0,10,1070,600,9000
West Bengal,743425,Minakhan,1,1,1,1,2,1,0,1,0,6,0,600,8000
West Bengal,743425,Minakhan,1,1,1,1,3,1,0,1,0,9,2150,350,12000
West Bengal,743441,Minakhan,1,1,0,2,3,2,0,1,0,9,0,1200,13000
West Bengal,743441,Minakhan,1,1,0,2,3,2,0,1,0,7,0,700,15000
West Bengal,743442,Minakhan,1,1,1,2,3,2,0,1,0,9,0,1115,19000
West Bengal,743502,Minakhan,1,1,1,3,3,3,0,1,0,7,0,1530,24000
West Bengal,743502,Minakhan,1,1,1,2,3,1,0,1,0,8,0,600,5500
West Bengal,743502,Minakhan,1,1,0,1,1,1,0,2,0,7,0,1200,6000
West Bengal,743502,Minakhan,1,1,1,2,3,3,0,1,0,7,0,1630,26000
West Bengal,743502,Minakhan,1,1,2,1,2,2,0,1,0,7,400,927,10000
West Bengal,743502,Minakhan,1,1,1,2,3,1,0,1,0,9,0,600,5500
West Bengal,743502,Minakhan,1,1,1,1,2,2,0,1,0,7,540,940,13500
West Bengal,743502,Minakhan,1,1,1,1,3,3,0,2,0,9,770,3625,38000
West Bengal,743502,Minakhan,1,1,0,1,1,1,0,4,0,6,430,500,6500
West Bengal,743502,Minakhan,1,1,1,1,1,2,0,1,0,7,0,1200,10000
West Bengal,743502,Minakhan,1,1,1,2,1,2,0,1,0,4,0,1036,13000
West Bengal,743502,Minakhan,1,1,1,2,3,2,0,1,0,9,0,1100,22000
West Bengal,743502,Minakhan,1,1,1,2,3,2,0,2,0,8,0,850,12000
West Bengal,743502,Minakhan,1,1,1,2,3,2,0,1,0,10,0,1100,22000
West Bengal,700156,New Town,1,1,0,2,2,1,0,2,0,6,0,400,6000
West Bengal,700156,New Town,1,1,1,2,2,3,0,1,0,7,0,1100,17000
West Bengal,700156,New Town,1,1,1,1,1,2,0,1,0,7,0,1500,15000
West Bengal,700156,New Town,1,1,1,2,3,2,0,2,0,9,0,1750,15000
West Bengal,700156,New Town,1,1,1,2,3,2,0,3,0,9,0,700,15000
West Bengal,700156,New Town,1,1,1,1,2,2,0,1,0,7,800,1000,22000
West Bengal,700156,New Town,1,1,1,1,3,2,0,1,0,9,2070,1224,32500
West Bengal,700156,New Town,1,1,1,2,3,2,0,1,0,9,0,1115,15000
West Bengal,700122,Nonachandanpukur,1,1,1,1,2,2,0,1,0,8,630,780,12000
West Bengal,700028,North 24 Paraganas,1,1,1,3,3,2,0,2,0,8,0,800,9000
West Bengal,700028,North 24 Paraganas,1,1,1,2,1,2,0,2,0,6,0,1200,14000
West Bengal,700028,North 24 Paraganas,1,1,1,1,3,2,0,1,0,9,1280,950,16000
West Bengal,700028,North 24 Paraganas,1,1,2,1,2,2,0,1,0,7,0,650,20000
West Bengal,700028,North 24 Paraganas,1,1,1,2,3,2,0,2,0,9,0,1000,22000
West Bengal,700030,North 24 Paraganas,1,1,0,2,3,2,0,1,0,8,0,600,3000
West Bengal,700030,North 24 Paraganas,1,1,1,2,3,2,0,1,0,8,240,1170,21500
West Bengal,700030,North 24 Paraganas,1,1,1,2,3,3,0,3,0,8,0,1458,19000
West Bengal,700030,North 24 Paraganas,1,1,1,2,3,1,0,1,0,10,1100,1500,8500
West Bengal,700030,North 24 Paraganas,1,1,1,2,2,1,0,2,0,8,0,500,9000
West Bengal,700030,North 24 Paraganas,1,1,0,1,1,1,0,1,0,6,0,1200,6000
West Bengal,700030,North 24 Paraganas,1,1,1,1,2,3,0,3,0,7,1250,1500,19000
West Bengal,700030,North 24 Paraganas,1,1,1,2,2,3,0,2,0,7,0,1630,26000
West Bengal,700030,North 24 Paraganas,1,1,2,1,3,2,0,1,0,7,750,927,10000
West Bengal,700030,North 24 Paraganas,1,1,0,1,2,1,0,1,0,7,620,500,6500
West Bengal,700030,North 24 Paraganas,1,1,1,2,3,3,0,2,0,9,0,1285,17000
West Bengal,700030,North 24 Paraganas,1,1,1,1,1,2,0,1,0,7,330,1153,20000
West Bengal,700035,North 24 Paraganas,1,1,1,1,2,2,0,1,0,7,390,1200,18000
West Bengal,700035,North 24 Paraganas,1,1,1,2,2,2,0,1,0,7,0,700,15000
West Bengal,700036,North 24 Paraganas,1,1,1,1,2,2,0,2,0,9,0,1224,32500
West Bengal,700048,North 24 Paraganas,1,1,1,2,3,2,0,1,0,10,0,1115,15000
West Bengal,700049,North 24 Paraganas,1,1,1,1,2,2,0,2,0,7,0,780,12000
West Bengal,700049,North 24 Paraganas,1,1,1,2,3,2,0,1,0,7,0,800,9000
West Bengal,700049,North 24 Paraganas,1,1,1,1,1,2,0,1,0,6,340,1200,14000
West Bengal,700050,North 24 Paraganas,1,1,1,1,1,2,0,1,0,7,280,950,16000
West Bengal,700050,North 24 Paraganas,1,1,2,1,2,2,0,1,0,7,570,650,20000
West Bengal,700050,North 24 Paraganas,1,1,1,2,6,2,0,2,0,8,0,1000,22000
West Bengal,700051,North 24 Paraganas,1,1,0,2,2,2,0,1,0,8,0,600,3000
West Bengal,700051,North 24 Paraganas,1,1,1,1,2,2,0,1,0,7,860,1170,21500
West Bengal,700051,North 24 Paraganas,1,1,1,2,3,3,0,1,0,10,0,1458,19000
West Bengal,700051,North 24 Paraganas,1,1,1,2,3,1,0,1,0,8,0,1500,8500
West Bengal,700052,North 24 Paraganas,1,1,1,3,2,2,0,2,0,8,0,1800,22000
West Bengal,700052,North 24 Paraganas,0,1,1,2,2,3,0,2,0,8,0,1800,22000
West Bengal,700052,North 24 Paraganas,0,1,1,1,2,5,0,1,0,8,1000,2900,85000
West Bengal,700056,North 24 Paraganas,0,1,1,2,1,3,0,1,0,7,0,1680,22000
West Bengal,700056,North 24 Paraganas,0,1,1,2,1,3,0,2,0,6,0,2100,60000
West Bengal,700056,North 24 Paraganas,0,1,1,2,1,3,0,1,0,7,0,1959,50000
West Bengal,700057,North 24 Paraganas,0,1,1,1,1,2,0,3,0,7,0,1150,28000
West Bengal,700057,North 24 Paraganas,0,1,1,2,3,2,0,2,0,7,0,1050,19000
West Bengal,700057,North 24 Paraganas,0,1,1,1,2,1,0,1,0,9,1580,600,19000
West Bengal,700058,North 24 Paraganas,0,1,0,2,3,2,0,1,0,9,1270,1200,14400
West Bengal,700058,North 24 Paraganas,0,1,0,2,3,1,0,2,0,7,0,500,7500
West Bengal,700058,North 24 Paraganas,0,1,0,2,3,2,0,1,0,9,0,1400,19600
West Bengal,700058,North 24 Paraganas,0,1,1,2,3,1,0,1,0,9,0,500,12000
West Bengal,700059,North 24 Paraganas,0,1,1,1,1,2,0,2,0,7,170,700,16500
West Bengal,700059,North 24 Paraganas,0,1,2,1,2,4,0,1,0,8,0,3000,70000
West Bengal,700059,North 24 Paraganas,0,1,1,2,2,1,0,2,0,8,100,600,15000
West Bengal,700059,North 24 Paraganas,0,1,1,2,2,1,0,3,0,8,0,500,9500
West Bengal,700059,North 24 Paraganas,0,1,2,2,1,2,0,1,0,5,0,600,16000
West Bengal,700059,North 24 Paraganas,0,1,1,2,3,1,0,2,0,7,1120,785,12500
West Bengal,700059,North 24 Paraganas,1,1,1,2,3,1,0,1,0,10,0,200,5000
West Bengal,700059,North 24 Paraganas,0,1,1,1,1,1,0,2,0,6,0,600,15000
West Bengal,700059,North 24 Paraganas,0,1,1,1,3,2,0,2,0,8,0,1200,27500
West Bengal,700059,North 24 Paraganas,0,1,1,1,2,2,0,1,0,7,0,1200,28500
West Bengal,700059,North 24 Paraganas,0,1,1,1,2,1,0,1,0,7,0,600,13500
West Bengal,700059,North 24 Paraganas,0,1,1,2,3,1,0,1,0,9,0,600,16000
West Bengal,700059,North 24 Paraganas,0,1,1,1,2,1,0,1,0,7,0,600,16500
West Bengal,700059,North 24 Paraganas,0,1,1,1,1,1,0,1,0,8,310,600,13500
West Bengal,700059,North 24 Paraganas,0,1,1,2,2,2,0,2,0,7,0,1200,23000
West Bengal,700059,North 24 Paraganas,0,1,1,1,3,1,0,1,0,7,630,600,15000
West Bengal,700059,North 24 Paraganas,0,1,1,1,2,1,0,2,0,8,580,650,15500
West Bengal,700064,North 24 Paraganas,0,1,1,2,3,2,0,3,0,8,0,1150,24500
West Bengal,700064,North 24 Paraganas,0,1,1,1,2,2,0,2,0,7,0,1150,26500
West Bengal,700065,North 24 Paraganas,0,1,1,2,2,2,0,1,0,6,0,1000,26000
West Bengal,700074,North 24 Paraganas,0,1,1,1,2,2,0,1,0,8,300,1200,27500
West Bengal,700074,North 24 Paraganas,0,1,1,1,2,2,0,1,0,7,0,1200,28500
West Bengal,700074,North 24 Paraganas,0,1,1,2,3,3,0,1,0,8,190,1790,22500
West Bengal,700077,North 24 Paraganas,0,1,1,1,1,3,0,1,0,7,0,1730,32000
West Bengal,700079,North 24 Paraganas,0,1,1,3,5,3,0,1,0,9,780,1695,50000
West Bengal,700079,North 24 Paraganas,1,1,2,1,2,2,0,1,0,7,500,895,13000
West Bengal,700083,North 24 Paraganas,1,1,1,2,3,2,0,1,0,7,0,850,8800
West Bengal,700083,North 24 Paraganas,0,1,1,1,3,3,0,1,0,7,510,1550,26500
West Bengal,700083,North 24 Paraganas,1,1,1,1,3,2,0,2,0,8,800,1200,15500
West Bengal,700089,North 24 Paraganas,1,1,0,2,4,2,0,1,0,11,0,2400,21000
West Bengal,700102,North 24 Paraganas,1,1,1,2,2,4,0,1,0,6,0,2300,28000
West Bengal,700102,North 24 Paraganas,1,0,1,1,1,1,0,1,0,7,800,600,9000
West Bengal,700102,North 24 Paraganas,1,1,1,2,2,3,0,2,0,7,0,2200,32000
West Bengal,700102,North 24 Paraganas,1,1,1,2,2,2,0,1,0,7,0,800,15000
West Bengal,700102,North 24 Paraganas,1,1,1,1,1,2,0,1,0,7,0,953,14000
West Bengal,700102,North 24 Paraganas,1,1,1,1,2,3,0,1,0,10,940,1660,48000
West Bengal,700108,North 24 Paraganas,1,1,1,2,2,1,0,1,0,7,0,600,10500
West Bengal,700108,North 24 Paraganas,1,1,0,2,1,2,0,1,0,7,0,500,7000
West Bengal,700108,North 24 Paraganas,1,1,0,2,3,2,0,1,0,8,0,900,13000
West Bengal,700109,North 24 Paraganas,1,1,1,1,2,2,0,1,0,7,530,1200,10000
West Bengal,700109,North 24 Paraganas,1,0,1,2,3,1,0,1,0,8,0,200,6500
West Bengal,700109,North 24 Paraganas,1,1,1,2,2,3,0,1,0,6,0,1435,30000
West Bengal,700109,North 24 Paraganas,1,1,1,2,2,2,0,1,0,6,0,1100,13000
West Bengal,700109,North 24 Paraganas,1,1,1,1,2,1,0,2,0,7,100,600,10500
West Bengal,700109,North 24 Paraganas,1,1,1,2,3,2,0,1,0,8,0,850,9200
West Bengal,700109,North 24 Paraganas,1,1,2,1,1,2,0,1,0,7,0,950,10000
West Bengal,700109,North 24 Paraganas,1,0,1,1,2,1,0,1,0,6,0,300,4000
West Bengal,700109,North 24 Paraganas,1,1,1,1,1,3,0,1,0,6,0,1400,20000
West Bengal,700109,North 24 Paraganas,1,1,1,1,2,2,0,2,0,7,0,1400,18000
West Bengal,700109,North 24 Paraganas,1,1,1,2,3,3,0,2,0,8,0,1360,23500
West Bengal,700109,North 24 Paraganas,1,1,1,1,1,2,0,1,0,6,0,1100,16000
West Bengal,700109,North 24 Paraganas,1,1,1,2,3,2,0,1,0,8,1570,1100,16000
West Bengal,700109,North 24 Paraganas,1,1,1,1,3,2,0,1,0,7,830,900,11000
West Bengal,700109,North 24 Paraganas,1,1,1,2,3,2,0,2,0,8,0,600,8000
West Bengal,700109,North 24 Paraganas,1,1,1,2,3,2,1,1,0,9,0,850,9200
West Bengal,700109,North 24 Paraganas,1,1,1,2,3,3,0,1,0,7,0,2100,50000
West Bengal,700109,North 24 Paraganas,1,1,1,1,2,1,0,1,1,7,800,400,14000
West Bengal,700109,North 24 Paraganas,1,1,1,2,2,1,0,1,0,7,300,600,11000
West Bengal,700109,North 24 Paraganas,1,1,2,2,3,2,0,1,0,9,0,1200,18600
West Bengal,700109,North 24 Paraganas,1,1,1,1,5,1,0,1,0,12,2220,800,9000
West Bengal,700109,North 24 Paraganas,1,1,1,2,3,2,0,1,0,9,0,900,11000
West Bengal,700109,North 24 Paraganas,1,1,1,2,3,3,0,2,0,8,220,1000,20000
West Bengal,700109,North 24 Paraganas,1,1,1,2,3,2,0,1,0,11,0,850,11000
West Bengal,700109,North 24 Paraganas,1,1,1,1,3,3,0,2,0,8,680,1530,24000
West Bengal,700109,North 24 Paraganas,1,1,0,2,2,2,0,1,0,7,0,1200,12000
West Bengal,700109,North 24 Paraganas,1,1,1,1,2,3,0,2,0,9,0,1297,25000
West Bengal,700109,North 24 Paraganas,1,1,1,2,3,1,0,1,0,9,0,1000,12000
West Bengal,700109,North 24 Paraganas,1,1,1,2,3,2,0,1,0,10,920,1015,14500
West Bengal,700110,North 24 Paraganas,1,1,0,2,3,2,0,1,0,9,0,1200,10000
West Bengal,700110,North 24 Paraganas,1,0,1,2,3,1,1,1,0,9,0,300,5000
West Bengal,700110,North 24 Paraganas,1,1,1,2,2,3,0,2,0,7,680,1515,19000
West Bengal,700110,North 24 Paraganas,1,1,1,2,2,2,0,2,1,7,0,1100,16000
West Bengal,700110,North 24 Paraganas,1,1,1,2,3,2,0,2,0,8,600,900,11000
West Bengal,700110,North 24 Paraganas,1,1,1,1,2,2,0,1,0,8,790,600,8000
West Bengal,700110,North 24 Paraganas,1,1,1,1,3,2,0,1,0,7,520,850,9200
West Bengal,700110,North 24 Paraganas,1,1,1,1,2,3,0,2,0,7,0,2100,50000
West Bengal,700110,North 24 Paraganas,1,1,1,1,2,1,0,3,0,7,0,400,14000
West Bengal,700110,North 24 Paraganas,1,1,1,1,1,1,0,1,0,6,0,600,11000
West Bengal,700110,North 24 Paraganas,1,1,2,2,3,2,0,1,0,7,740,1200,18600
West Bengal,700110,North 24 Paraganas,1,1,1,2,4,1,0,2,0,11,2010,800,9000
West Bengal,700110,North 24 Paraganas,1,1,1,2,3,2,0,1,0,7,0,900,11000
West Bengal,700110,North 24 Paraganas,1,1,1,1,1,3,0,1,0,7,0,1000,20000
West Bengal,700110,North 24 Paraganas,1,1,1,1,1,2,0,2,0,7,530,850,11000
West Bengal,700110,North 24 Paraganas,1,1,1,1,2,3,0,2,0,8,430,1530,24000
West Bengal,700110,North 24 Paraganas,1,1,0,1,1,2,0,3,0,7,0,1200,12000
West Bengal,700110,North 24 Paraganas,1,1,1,1,2,3,0,2,0,7,550,1297,25000
West Bengal,700110,North 24 Paraganas,1,1,1,1,3,1,0,2,0,6,0,1000,12000
West Bengal,700110,North 24 Paraganas,1,1,2,1,2,2,0,1,0,7,380,895,13000
West Bengal,700110,North 24 Paraganas,0,1,1,2,3,1,0,1,0,8,0,600,10000
West Bengal,700110,North 24 Paraganas,0,1,1,1,2,3,0,1,0,7,530,1600,25000
West Bengal,700110,North 24 Paraganas,0,1,1,1,2,2,0,1,0,7,350,1100,20000
West Bengal,700110,North 24 Paraganas,0,1,1,2,3,3,0,2,0,7,0,2400,10000
West Bengal,700110,North 24 Paraganas,0,1,1,1,1,2,0,2,0,7,0,1200,25000
West Bengal,700110,North 24 Paraganas,0,1,1,1,3,2,0,1,0,7,750,1200,25000
West Bengal,700110,North 24 Paraganas,0,1,1,1,1,2,0,3,0,7,0,900,16000
West Bengal,700110,North 24 Paraganas,0,1,1,1,1,1,0,1,0,6,0,650,11000
West Bengal,700110,North 24 Paraganas,0,1,1,1,2,1,0,2,0,7,780,600,10000
West Bengal,700110,North 24 Paraganas,0,1,1,1,2,2,0,1,0,8,0,1100,24000
West Bengal,700110,North 24 Paraganas,0,1,1,1,1,2,0,1,0,6,0,1100,22000
West Bengal,700111,North 24 Paraganas,0,1,1,1,4,2,0,3,0,10,1690,1000,20000
West Bengal,700111,North 24 Paraganas,0,1,1,2,3,1,0,1,0,8,0,600,10000
West Bengal,700111,North 24 Paraganas,0,1,1,1,2,3,0,1,0,7,580,1600,25000
West Bengal,700111,North 24 Paraganas,0,1,1,1,1,3,0,2,0,7,0,1750,30000
West Bengal,700111,North 24 Paraganas,0,1,1,1,1,2,1,1,0,7,0,1200,17000
West Bengal,700111,North 24 Paraganas,0,1,1,1,3,1,0,1,0,8,520,1200,8500
West Bengal,700111,North 24 Paraganas,0,1,1,1,2,2,0,1,1,10,1450,1200,24000
West Bengal,700113,North 24 Paraganas,0,1,1,3,2,3,0,2,0,7,0,1750,35000
West Bengal,700113,North 24 Paraganas,0,1,1,1,1,3,0,2,0,6,0,1591,30000
West Bengal,700113,North 24 Paraganas,0,1,1,1,1,3,0,2,0,7,0,1591,30000
West Bengal,700113,North 24 Paraganas,0,1,1,1,2,3,0,1,0,7,240,1600,28000
West Bengal,700113,North 24 Paraganas,0,1,2,1,1,3,0,1,0,6,0,1600,36000
West Bengal,700113,North 24 Paraganas,0,1,1,1,1,3,0,1,0,7,0,1600,25000
West Bengal,700113,North 24 Paraganas,0,1,1,1,2,3,0,1,0,8,240,1750,30000
West Bengal,700113,North 24 Paraganas,0,1,1,2,1,2,0,1,0,7,0,1200,17000
West Bengal,700113,North 24 Paraganas,0,1,1,2,3,1,0,1,0,8,0,1200,8500
West Bengal,700113,North 24 Paraganas,1,1,1,2,3,1,0,2,0,8,0,1200,12000
West Bengal,700113,North 24 Paraganas,1,1,1,1,2,1,0,1,0,7,0,800,10000
West Bengal,700113,North 24 Paraganas,0,1,1,1,1,1,0,1,0,7,0,550,9000
West Bengal,700113,North 24 Paraganas,0,1,1,1,2,2,0,2,0,7,0,1300,24000
West Bengal,700113,North 24 Paraganas,0,1,1,2,4,2,0,1,0,9,930,1100,28000
West Bengal,700114,North 24 Paraganas,0,0,1,2,1,1,0,2,0,7,0,380,10000
West Bengal,700114,North 24 Paraganas,0,0,1,2,3,1,0,2,0,8,830,400,10000
West Bengal,700114,North 24 Paraganas,0,1,1,1,1,2,0,1,0,6,0,1080,10000
West Bengal,700114,North 24 Paraganas,0,1,1,2,3,2,0,1,0,7,840,1300,23000
West Bengal,700114,North 24 Paraganas,0,1,1,2,2,1,0,1,0,7,0,1200,21000
West Bengal,700114,North 24 Paraganas,0,1,1,1,1,1,0,1,0,6,0,480,10000
West Bengal,700114,North 24 Paraganas,0,0,1,2,5,1,0,1,0,8,0,160,6000
West Bengal,700114,North 24 Paraganas,0,1,1,2,2,2,0,2,0,7,0,600,20000
West Bengal,700114,North 24 Paraganas,0,1,1,2,3,2,0,1,0,8,0,600,20000
West Bengal,700114,North 24 Paraganas,0,1,1,1,1,2,0,3,0,7,480,600,20000
West Bengal,700114,North 24 Paraganas,0,1,1,2,3,2,0,1,0,7,0,1250,24000
West Bengal,700114,North 24 Paraganas,0,1,1,2,2,2,0,2,0,8,700,600,20000
West Bengal,700115,North 24 Paraganas,0,1,1,1,2,2,0,2,0,7,450,600,20000
West Bengal,700115,North 24 Paraganas,0,1,1,1,3,2,0,1,0,8,0,600,20000
West Bengal,700115,North 24 Paraganas,0,1,1,2,1,2,0,1,0,7,630,600,20000
West Bengal,700115,North 24 Paraganas,0,1,1,2,3,2,0,1,0,9,0,600,20000
West Bengal,700115,North 24 Paraganas,1,1,1,2,4,2,0,3,0,8,800,550,10500
West Bengal,700115,North 24 Paraganas,1,1,1,2,3,1,0,3,0,9,0,1000,9000
West Bengal,700115,North 24 Paraganas,1,1,1,1,2,2,0,1,0,7,0,1450,24000
West Bengal,700115,North 24 Paraganas,1,1,1,1,2,2,0,2,0,7,0,1000,19000
West Bengal,700115,North 24 Paraganas,1,1,1,2,4,1,0,2,0,8,470,500,6000
West Bengal,700115,North 24 Paraganas,1,1,1,2,2,3,0,1,0,6,0,1395,20000
West Bengal,700115,North 24 Paraganas,1,1,1,1,2,3,0,2,0,7,0,1624,30000
West Bengal,700116,North 24 Paraganas,1,0,1,2,5,1,0,3,0,11,0,400,20000
West Bengal,700116,North 24 Paraganas,1,1,1,1,2,2,0,1,0,6,0,934,17000
West Bengal,700116,North 24 Paraganas,1,1,0,1,1,2,0,1,0,6,0,1500,500000
West Bengal,700116,North 24 Paraganas,1,1,1,2,4,3,0,1,0,9,1160,1600,21000
West Bengal,700116,North 24 Paraganas,1,1,1,3,2,2,0,3,0,7,0,800,10000
West Bengal,700116,North 24 Paraganas,1,1,2,2,2,1,0,1,0,7,0,1000,7000
West Bengal,700116,North 24 Paraganas,1,1,2,1,3,3,0,2,0,9,1050,1800,17000
West Bengal,700116,North 24 Paraganas,1,1,1,2,3,1,0,0,0,9,0,800,7500
West Bengal,700116,North 24 Paraganas,1,1,0,1,1,1,0,1,0,6,0,650,7500
West Bengal,700116,North 24 Paraganas,1,1,2,1,1,1,0,1,0,6,0,1000,15000
West Bengal,700116,North 24 Paraganas,1,1,2,2,2,1,0,2,0,7,0,1500,20000
West Bengal,700116,North 24 Paraganas,1,1,2,2,3,2,0,1,0,7,0,3000,48000
West Bengal,700116,North 24 Paraganas,1,1,0,2,3,2,0,2,0,9,560,800,17000
West Bengal,700116,North 24 Paraganas,1,0,1,1,2,1,0,2,0,7,900,400,3500
West Bengal,700116,North 24 Paraganas,1,1,2,1,3,1,0,1,0,9,0,1200,8000
West Bengal,700116,North 24 Paraganas,1,1,1,1,1,2,0,2,0,7,0,700,16000
West Bengal,700116,North 24 Paraganas,1,1,1,1,2,2,0,1,0,8,0,1000,16000
West Bengal,700116,North 24 Paraganas,1,1,2,1,2,2,0,1,0,8,520,1050,15000
West Bengal,700116,North 24 Paraganas,1,1,1,2,3,2,0,1,0,10,0,1120,18000
West Bengal,700117,North 24 Paraganas,1,1,1,2,2,2,0,1,0,7,140,1000,19000
West Bengal,700117,North 24 Paraganas,1,1,1,2,3,2,0,1,0,10,850,1200,8500
West Bengal,700118,North 24 Paraganas,1,1,1,2,4,1,0,1,0,8,190,600,10000
West Bengal,700119,North 24 Paraganas,1,1,1,2,3,1,0,1,0,9,0,1400,8500
West Bengal,700119,North 24 Paraganas,1,1,1,2,4,2,0,1,0,8,760,1120,18000
